index,smiles,ames
train_2196,CCOC(=O)c1[nH]c2ccccc2c1/N=C/c1ccc(NC(=O)C)cc1,1
train_2197,[O-][N+](=O)c1ccc(cc1)C(=O)/N=c/1\sn(C(=O)c2ccc(cc2)[N+](=O)[O-])c2ccc(cc12)[N+](=O)[O-],1
train_2198,CCCCCc1cc(O)cc(O)c1,0
train_2199,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,0
train_2200,CC(=O)N(Nc1ccc2-c3c(Cc2c1)cccc3)c1ccc2-c3c(Cc2c1)cccc3,1
train_2201,CC(C)(C)c1c(N)ccc2ccccc12,0
train_2202,CNc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1
train_2203,CCC(=O)C=C,1
train_2204,O[C@@H]1C=Cc2c(cc3ccccc3c2[N+](=O)[O-])[C@H]1O,1
train_2205,Cc1ccc2ccc3c4ccc5c(C)cccc5c4ccc3c2c1,0
train_2206,Fc1cccnc1,0
train_2207,OC(=O)C1Cc2c([nH]c3ccccc23)C(Cc2ccccc2O)N1,0
train_2209,Cc1ccc(C=O)cc1,0
train_2210,OC1OC(=O)C(=C1C(Br)Br)Cl,1
train_2211,[O-][N+](=O)c1ccc(cc1)[N+]#N,1
train_2212,C([C@@H]1CO1)c1ccc2OCOc2c1,1
train_2213,Oc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1,1
train_2214,CC(=O)c1ccncc1,0
train_2215,CCN(CC)c1cc(NC(=O)C)c(cc1OC)N=Nc1ccc(cc1)[N+](=O)[O-],1
train_2216,CN(C)c1ccc(cc1)N=Nc1cccc(CCl)c1,1
train_2217,N1C2C1c1cccc3C4NC4c4cccc2c4-c13,1
train_2218,COc1cc(O)cc2c1cc(c1c(cc3OCOc3c21)C(=O)O)[N+](=O)[O-],0
train_2219,OC[C@H]1O[C@@H](Oc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,1
train_2221,[O-][N+](=O)c1oc(/C=N/N2CC(=O)NC2=O)cc1,1
train_2222,CC(=O)NNc1ccccc1,1
train_2223,Nc1cccc2nc3ccccc3nc12,1
train_2224,COc1ccc2nccc(C(OC(=O)C(C)O)C3CC4CCN3CC4C=C)c2c1,0
train_2225,CCC1=C(C(=O)OC)C(=O)OC1C,1
train_2226,Clc1cccc2ncccc12,1
train_2227,C[C@@H](O)CN(CC(=O)C)N=O,1
train_2229,O=C1c2cccc3ccc4ccc5cccc1c5c4c23,0
train_2230,Cc1cccc(N)c1,0
train_2231,OCCN(CCO)c1ccc(cc1)N=Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],1
train_2232,O=NN1CCC(=O)NC1=O,1
train_2233,O=C1c2ccccc2-c2c1ccc1ccc3ccccc3c21,0
train_2234,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)I,0
train_2235,CCCCN(CC[C@@H](C)O)N=O,1
train_2236,Cc1ccc2cc3ccccc3cc2c1,1
train_2237,CC(/C=C/C(O)C1CC1)C1CCC2/C(=C/C=C/3\CC(O)CC(O)C3=C)/CCCC12C,0
train_2238,CC(=O)c1cccc(c1)[N+](=O)[O-],1
train_2239,C[Si](Cl)(Cl)C=C,1
train_2240,CC(C)[C@@]12C[C@@H]1[C@H](C)C(=O)C2,0
train_2241,Cc1c2ccccc2c(CO)c2ccccc12,1
train_2242,C1Cc2cc3ccc4cccc5ccc(c2[C@@H]2O[C@H]12)c3c45,1
train_2243,Cc1cccc2cc3ccccc3cc12,0
train_2244,[O-][N+](=O)c1ccccc1CBr,0
train_2245,OCC(O)C(N=N#N)c1ccccc1,1
train_2246,CCOCC,0
train_2247,[O-][N+](=O)c1cccc(/C=C/C(=O)c2ccccc2)c1,0
train_2248,Nc1c2ncn(Cc3ccccc3)c2nc[n+]1[O-],1
train_2249,Cc1ccccc1C(=O)Cl,1
train_2250,OS(=O)(=O)Oc1c2ccccc2c2ccc3cccc4ccc1c2c34,0
train_2251,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,1
train_2252,CCCON(OC(=O)C)C(=O)c1ccccc1,1
train_2253,OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C(Cl)(C1(Cl)C35Cl)C24Cl,0
train_2254,CC(=O)c1ccccc1,0
train_2255,CC1=CCCc2c1cc(C)c1c2ccc2ccccc12,1
train_2256,CCCCC(C)C(OC(=O)CC(CC(=O)O)C(=O)O)C(CC(C)CC(O)CCCCC(O)CC(O)C(C)N)OC(=O)CC(CC(=O)O)C(=O)O,0
train_2257,CCCOc1cc(c(OC)cc1N/N=C(\C(=O)C)/C(=O)Nc1ccc(cc1)[N+](=O)[O-])c1cc(OCCC)c(N/N=C(\C(=O)C)/C(=O)Nc2ccc(cc2)[N+](=O)[O-])cc1OC,1
train_2258,COc1ccc(CCC2CO2)cc1,1
train_2259,[O-][N+](=O)c1ccc2c(=O)[nH]sc2c1,1
train_2260,N[C@H](Cc1ccc(O)c(O)c1)C(=O)O,1
train_2261,Oc1nsc2ccccc12,0
train_2262,O=c1oc2c(cc1)ccc1occc21,0
train_2263,COc1ccc(cc1)c1coc2cc(O)cc(O)c2c1=O,0
train_2264,CC(=O)N(O)c1ccc(Cl)cc1,0
train_2265,OCC(O)C1CO1,1
train_2266,Oc1ccc(O)cc1,0
train_2268,CNC(=O)CC(N)C(=O)NC(C(=O)NC1C2SC(C)(C)C(N2C1=O)C(=O)O)c1ccc(O)cc1,0
train_2269,O1C2C1C1N=NC2C2OC12,0
train_2270,CC(=O)ON(C(=O)C)c1ccc(cc1)c1ccccc1,1
train_2271,Fc1ccc(cc1)C1OC1C(=O)c1ccccc1,0
train_2272,CC(=O)Nc1ccccc1,0
train_2273,CCCCN(CCO)CCCC,0
train_2274,Cc1ccc2nsc(N)c2c1,1
train_2275,Cn1c(N)nc2ccc3ncccc3c12,1
train_2276,Oc1c(oc2cc(O)cc(O)c2c1=O)c1ccc(O)cc1,1
train_2277,Oc1cccc2oc(=O)c(cc12)[C@@H]1CCc2ccccc2C1,0
train_2278,COc1c2ccc(=O)oc2cc2occc12,1
train_2279,Oc1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1
train_2280,CC(C)Sc1cc(Cc2ccc(N)c(SC(C)C)c2)ccc1N,1
train_2282,OC(=O)c1ccccc1O,0
train_2283,CNC(=O)N(C)N=O,1
train_2284,OC(=O)C(Cc1cc(O)nc2ccccc12)NC(=O)c1ccc(Cl)cc1,0
train_2285,Cc1[nH]cnc1CSCCN=C(NCC#C)NC#N,0
train_2286,CC(C)(COC[C@H]1CO1)COC[C@H]1CO1,1
train_2287,N=C(Nc1ccccc1)Nc1ccccc1,1
train_2288,CCOC(=O)CC(C)O,0
train_2289,CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCN(CC)CCCl)c2n1,1
train_2290,CC1(CC(O)C2(C)C(CCC3C4(C)CCCC23OC4=O)C1)C=C,0
train_2291,Cn1c(nc2ncc(cc12)c1ccccc1)[N+](=O)[O-],1
train_2292,Oc1ccc(O)c2C(=O)C=CC(=O)c12,1
train_2293,CC(C)CC(=O)/N=c/1\sn(C(=O)CC(C)C)c2ccc(cc12)[N+](=O)[O-],1
train_2294,C[C@@H]1C[C@H]2OC(=O)[C@]3(C)[C@H]2[C@@H](O[C@]3(C)O)[C@]2(C)[C@H]1C=CC2=O,0
train_2295,COc1ccc2oc3cc(OC)cc(O)c3c(=O)c2c1,1
train_2296,[O-][N+](=O)c1ccc2c(c1)sc1ccccc21,1
train_2297,C1O[C@H]1[C@H]1CO1,1
train_2298,C1O[C@@H]1c1cc2ccccc2c2ccccc12,1
train_2299,CCC(=O)N(C1CCCC1N(C)C)c1ccc(Cl)c(Cl)c1,0
train_2300,Cc1cc(C(O)c2ncc([N+](=O)[O-])n2C)c(O)c(c1)C(C)(C)C,0
train_2301,COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,1
train_2302,CCCCCCCC/C=C/CCCCCCCC(=O)O,0
train_2303,CN(C)C(=S)SNCCNSC(=S)N(C)C,1
train_2304,CCOC(=O)C1C(C=C(C)C)C1(C)C,0
train_2305,Nc1ccc2nc3-c(cc(=N)c4ccccc34)oc2c1,1
train_2306,CN1C=CN(CCC[n+]2ccc(cc2)C(=O)N)C1/C=N/O,0
train_2307,Nc1ccc2c(=O)[nH]sc2c1,0
train_2308,CNC(=O)c1cccc(NCC(=O)NCCc2ccc(OC)c(OC)c2)c1,0
train_2310,Nc1ccc(Oc2ccc(N)c(N)c2)cc1,1
train_2311,OC(=O)[C@@H]1CSCN1,0
train_2312,Cc1cnc2ccccc2n1,0
train_2313,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C2)(C(=O)OC)c2cc3c(cc2OC)N(C=O)C2C(O)(C(OC(=O)C)C4(CC)C=CCN5CCC32C45)C(=O)OC)C1,0
train_2314,Cc1ccc2c(CO)c3ccc4ccccc4c3nc2c1,0
train_2315,COc1cc(O)c2c(=O)c(c(oc2c1)c1ccc(O)c(O)c1)O,1
train_2316,Cc1cc2[nH]c3cc(C)c4ccccc4c3c2c2ccccc12,1
train_2317,C=CCCC1CO1,1
train_2318,COc1cc2C(=O)CCc2c2ccc3ccccc3c12,1
train_2319,OCC1CCCO1,0
train_2320,CN(C)c1ccc(cc1)N=Nc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,0
train_2321,CCN(CC)[N+](=NO)[O-],1
train_2322,Cc1ccc2c(=O)c3cccc4ccc1c2c34,1
train_2323,CCc1ccc(NC(=O)c2csc(c2)[N+](=O)[O-])cc1,1
train_2325,CC(=O)OC1C2OC(=O)C(OC(=O)C)C2OC1=O,0
train_2326,CC12OOC1(CO)Oc1ccccc21,0
train_2327,ClC1=C(Cl)C(=O)NC1=O,1
train_2328,Oc1ccc(CC=C)cc1,0
train_2329,CCOC(=O)C=C,0
train_2330,ClC[C@H](Br)CBr,1
train_2331,CCN(CC)C(=O)Cc1ccccc1,0
train_2332,NC(=O)c1ccccc1C(=O)N,0
train_2334,Cc1cn2c(N=O)c(nc2s1)c1ccc(cc1)[N+](=O)[O-],1
train_2335,CC(=O)c1c(cc([N+](=O)[O-])n1[N+](=O)[O-])[N+](=O)[O-],1
train_2336,Fc1ccc2cccnc2c1F,1
train_2337,Nc1snc2ccc(Cl)cc12,1
train_2338,Oc1cccc2c3cc4ccccc4cc3c3ccccc3c12,1
train_2339,O=c1[nH]cnc(=O)[nH]1,0
train_2340,[O-][N+](=O)c1ccccc1/C=C/C=C(\C#N)/c1ccc(Br)cc1,1
train_2341,Cc1cccc(c1)C(=O)O,0
train_2342,COc1cc(OC)c(/C=C/C)cc1OC,1
train_2343,NN1C(=O)c2ccccc2C1=O,0
train_2344,Nc1cc2nc3ccccc3nc2cc1N,1
train_2345,CC(C)CCNc1snc2ccccc12,0
train_2346,Cc1ccc2cc3-c4ccccc4C4OC4c3c3CCc1c23,1
train_2347,Cc1ccc(cc1N)C(=O)O,1
train_2348,COc1ccc2C(=O)c3nccc4cc(OC)c(OC)c(-c2c1)c34,0
train_2349,CCCCN(C[C@H](O)CCO)N=O,1
train_2350,Cc1c(N)cccc1N=[N+]([O-])c1cccc(N)c1C,1
train_2351,CC(=O)O[C@@H]1[C@]2(C)C[C@]2(C=O)C(=C2CC(C)(C)C[C@]12O)C=O,1
train_2352,c1ccc2c(c1)ccc1cc3c(ccc4ccncc34)cc21,1
train_2353,COc1ccc(N)c(C)c1,1
train_2354,[O-][N+](=O)C1c2ccccc2C(=O)c2ccccc12,0
train_2355,OC1C2OC2c2c(cc3ccc4cccc5ccc2c3c45)C1O,1
train_2356,Cc1ncc[nH]1,0
train_2357,Clc1cnc(Oc2ccc(Oc3ncc(Cl)cc3Cl)cc2)c(Cl)c1,0
train_2358,CCCCCN(CCCCC)N=O,1
train_2359,[O-][N+](=O)c1ccc2ccc3c(ccc4ccc1c2c34)[N+](=O)[O-],1
train_2360,CC(C)CC(=O)OC1CC2(COC(=O)C)C(OC3C(O)C(OC(=O)C)C2(C)C23CO2)C=C1C,1
train_2361,CCCCCCCCCCCCCl,0
train_2362,Cn1c(CC(=O)OCCCl)c(C(=O)O)c2ccccc12,1
train_2363,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)Nc1ccccn1,0
train_2364,[O-][N+](=O)c1ccc2NCCc2c1,1
train_2365,Oc1ccc(c2C(=O)c3c(C(=O)c12)c(O)ccc3[N+](=O)[O-])[N+](=O)[O-],1
train_2366,Oc1c([nH]c2ccccc12)C1=Nc2ccccc2C1=O,1
train_2367,Cc1c(NO)cc(cc1[N+](=O)[O-])[N+](=O)[O-],1
train_2368,O=C1CCCC=C1,0
train_2369,Cc1cccc2cc3ccc4ccccc4c3nc12,0
train_2370,[O-][N+](=O)c1oc(/C=N/N2CCNC2=O)cc1,1
train_2371,CC1CCC(CC1)NC(=O)N(CCCl)N=O,1
train_2372,CC12CCC3C(CCC4=CC(=O)NCCC34C)C1CCC2OC(=O)/C=C/c1cccc(c1)N(CCCl)CCCl,0
train_2373,COc1cc(C)cc2c(O)c(cc(O)c12)c1c(C)cc2c(O)ccc(O)c2c1OC,0
train_2374,Nc1nc(=O)n(cc1)C1C=C(CO)C(O)C1O,0
train_2375,Nc1[nH]cnc2-c1nc(n2)c1ccc(cc1)[N+](=O)[O-],1
train_2376,OC1CCC(O)(CN(N=O)C(Cc2ccccc2)C(=O)O)C(O)C1O,0
train_2377,[O-][N+](=O)c1ccc(s1)c1csc(NC=O)n1,1
train_2378,Nc1cccc2-c3c(Cc12)cccc3,1
train_2379,O=Nc1[nH]cnc1c1ccccc1,1
train_2380,CN(N=O)C(=O)NC1C(O)OC(CO)C(O)C1O,1
train_2381,CC1c2ccccc2-c2cc(C)ccc12,1
train_2383,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,1
train_2384,CC(=CCC/C(=C\COC(=O)C)/C)C,0
train_2385,CC(=O)c1ccc2[nH]c3c(C)cc(c(C)c3c2c1)[N+](=O)[O-],1
train_2386,Cl/C=C(/Cl)\SCc1ccccc1,1
train_2387,COC(=O)C(Cl)Cl,1
train_2388,COc1cc(ccc1[N+](=O)[O-])N=Nc1ccccc1,1
train_2389,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc12,0
train_2390,COc1ccc2nc(N)sc2c1,1
train_2391,NC(=O)N(CCO)N=O,1
train_2392,Cc1cc(=O)oc2cc3OC4(C)OOC4(C)c3cc12,1
train_2393,[O-][N+](=O)c1ccc2c(cc3ccccc3c2c1)[N+](=O)[O-],1
train_2394,COc1cc2CCN(C)C3Cc4cc5OCOc5cc4-c(c1O)c23,0
train_2395,CCCCCCCC(=O)Nc1snc2ccccc12,0
train_2396,COc1ccc(O)c2c(=O)c3c(OC)cc4OC5OCCC5c4c3oc12,0
train_2397,[O-][N+](=O)c1ccc2n(s/c(=N\C(=O)c3ccccc3Cl)/c2c1)C(=O)c1ccccc1Cl,1
train_2398,CC(C)(C)OO,1
train_2399,ClC(=C1OC(=O)C(=C1)Cl)Cl,1
train_2400,[O-][N+](=O)c1cnc(s1)N1CCCC1=O,1
train_2401,Cn1c(NO)nc2ncc(cc12)c1ccccc1,1
train_2402,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0
train_2403,Cc1cc(O)c2C(=C3C(=O)C4C(O)C5C6C(O)C(C(=O)C7=C(O)c8c(O)cc(C)c(O)c8C(=O)C467)C35C(=O)c2c1O)O,0
train_2404,NC(=O)CNC(=O)N(CCCl)N=O,1
train_2405,CC(C)(C)c1ccc(cc1)c1ccc(cc1)[N+](=O)[O-],0
train_2407,Cc1cc(N)c(C)c2c3ccccc3[nH]c12,1
train_2408,CC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,0
train_2409,CC12OOC1(C)c1ccc3cccnc3c1O2,0
train_2410,CC(C)CCOC(=O)C,0
train_2411,CCCCCCCCCCCCCCCCCC(=O)OCC1=CC=C2C(=CC[C@H](C=C12)C(=C)C)C,1
train_2412,COc1ccc2c3ccc4cc5OCOc5cc4c3n(C)c(=O)c2c1OC,1
train_2413,Cc1ccc(cc1)C(=O)ON(OCc1ccccc1)C(=O)c1ccccc1,1
train_2414,N#N=Nc1nc2ccccc2[nH]1,1
train_2415,[O-][N+](=O)c1ccc(cc1)n1nc(n[n+]1c1ccc(I)cc1)c1ccccc1,0
train_2416,OCc1ccc(Cl)cc1,0
train_2417,CC(=O)OC/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C,0
train_2418,COc1cccc2C(=O)c3c(O)c4C(CC(O)(Cc4c(O)c3C(=O)c12)C(=O)CO)OC1CC(C(O)C(C)O1)N(C)C,1
train_2419,CN(C)CCCNc1c2ccccc2nc2c(ccc(c12)[N+](=O)[O-])N(CCOC(=O)C)CCOC(=O)C,1
train_2420,ONc1ccc(cc1)c1ccccc1,1
train_2421,OS(=O)(=O)c1ccccc1,0
train_2422,[O-][N+](=O)c1ccc2c(c1)c(cc1cccc(c21)[N+](=O)[O-])[N+](=O)[O-],1
train_2423,Cc1ccc(cc1)/C(=C/C=C/c1ccccc1[N+](=O)[O-])/C#N,1
train_2424,CC(=O)c1ccc2OC3(CC3)C(=O)c2c1,0
train_2425,CC(=O)O[C@H]1C[C@H](CC=C1C)C(=C)C,0
train_2426,ONc1ccc(Cl)c(Cl)c1,0
train_2428,OC1CCN(CC1)N=O,1
train_2429,COc1ccc2-c3nccc4cc(c(c(C(=O)c2c1)c34)OC)OC,1
train_2430,Cn1c(ncc1[N+](=O)[O-])c1nnc(N)s1,1
train_2431,CN[C@H]1C[C@@H](O[C@H]2C[C@](O)(Cc3c(O)c4C(=O)c5cccc(OC)c5C(=O)c4c(O)c23)C(=O)C)O[C@@H](C)[C@@H]1O,1
train_2432,CCCCN(N)CCCC,0
train_2433,Cc1c(C)c2c(Cl)c3ccccc3nc2c2ccccc12,1
train_2434,Nc1ccc(N)c2C(=O)c3ccccc3C(=O)c12,1
train_2435,Cn1sc(cc1=O)Cl,1
train_2436,Clc1cccc(Br)c1,0
train_2437,CC(C)c1ccccc1,0
train_2438,NC(=O)C=C,0
train_2439,[O-][N+](=O)c1cc(ccc1Cl)C(F)(F)F,0
train_2440,CC1NC(Cc2c1[nH]c1ccccc21)C(=O)O,0
train_2441,Cc1nc2ccccc2s1,0
train_2442,O=NN1CCSC1,1
train_2443,CC12OC1C1CCCCC1c1ccccc21,0
train_2444,CCCCOc1cc2C(=O)CCc2c2ccc3ccccc3c12,0
train_2445,OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N(N=O)c1ccc(cc1)[N+](=O)[O-],1
train_2447,Nc1ccc(/C=C/c2ccc(N)cc2)cc1,1
train_2448,CC(C)Nc1nc(N)nc(Cl)n1,0
train_2449,CC[C@@H](C)COC(=O)/C=C/c1ccc(cc1)/N=C/c1ccc(OC)cc1,1
train_2450,[O-][N+](=O)c1cccc2cccnc12,1
train_2451,OC1C=Cc2ncccc2C1O,0
train_2452,Cc1ccc2ncccc2c1,1
train_2453,C1CCC2(CC1)CO2,0
train_2454,C1CC[C@H]2O[C@H]2C1,1
train_2455,Cc1cc(C)cc(C)c1,0
train_2456,[O-][N+](=O)c1ccccc1Cl,1
train_2457,Cc1c2ccccc2c2ccc3cccc4ccc1c2c34,1
train_2459,OC(=O)CN(CC(=O)O)N=O,1
train_2460,[O-][N+](=O)c1cc2ccc3cc(cc4ccc(c1)c2c34)[N+](=O)[O-],1
train_2461,COC(=O)/C(=C/c1occc1)/[N+](=O)[O-],0
train_2462,CC(=O)NNC(=O)c1ccccn1,0
train_2463,ClC1C(=O)NC(=O)C1=C(Cl)Cl,1
train_2464,Cc1cnc2ccc3c(nc(N)n3C)c2n1,1
train_2465,Fc1cccc2ccc3ncccc3c12,1
train_2466,CC(=O)C1(O)CC(O)c2c(O)c3C(=O)c4c(O)cccc4C(=O)c3c(O)c2C1,1
train_2467,CC(C)COC(=O)C(=C)C#N,0
train_2468,CC(=O)OCc1ccc(cc1)[N+](=O)[O-],1
train_2469,CC(=O)O[C@H]1[C@H](O)[C@@H]2O[C@H]3C=C(C)C(=O)[C@H](O)[C@@]3(CO)[C@@]1(C)[C@]12CO1,0
train_2470,O=C(Nc1ccccc1)C1CO1,1
train_2471,CC1=CC[C@H]2[C@H](C1)[C@H](CC=C2C)C(C)(C)C,0
train_2472,COC(=O)[C@]12O[C@@]1(C)[C@@](C)(O)NC2=O,1
train_2473,[O-][N+](=O)c1ccc2c3cccc4cccc(c5cccc1c25)c34,1
train_2474,Cn1cnc(c1Sc1[nH]cnc2-c1ncn2)[N+](=O)[O-],1
train_2475,CCc1cccc(CC)c1NC(=O)C,0
train_2477,[O-][N+](=O)c1[nH]cnc1c1ccccc1,1
train_2478,CCCC(=O)OCCC(C)C,0
train_2479,CN(C)c1ccc(cc1)N=Nc1ccccc1C(=O)O,1
train_2480,OS(=O)(=O)c1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],0
train_2481,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(c2)C(=O)Oc2nc(OC(=O)c3ccccc3)ccc2C#N)c1=O,0
train_2482,ClC(=C(Cl)C=O)Cl,1
train_2483,NC(=O)N/N=C/C(=O)O,0
train_2484,Fc1cnc2ccc3ccccc3c2c1,1
train_2485,OC(=O)c1ccc(Cl)cc1Cl,0
train_2486,CC(=O)Nc1ccc2-c3c(Cc2c1)cc(NC(=O)C)cc3,1
train_2487,CN(C)c1ccc(cc1)C1CC2(C)C(CCC2(O)/C=C/CO)C2CCC3=CC(=O)CCC3=C12,0
train_2488,Cc1cnc2cc(C)c3c(nc(N)n3C)c2n1,1
train_2489,CC(C)CC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,0
train_2490,Cc1ccc(O)c(N)c1,1
train_2491,ClCC1=CC(=O)OC1,1
train_2492,Nc1ccc(cc1)c1cc(Cl)c(N)c(Cl)c1,1
train_2493,COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O,0
train_2494,COc1cc(N=Nc2ccc(N)cc2)c(C)cc1N=Nc1c(O)c2cc(N)ccc2cc1S(=O)(=O)O,1
train_2495,CCOC(=O)N(CCOC(=O)C)N=O,1
train_2496,Nc1c(Cl)cc(cc1[N+](=O)[O-])[N+](=O)[O-],1
train_2497,Cc1cc2cc3ccccc3c3ccc4cccc1c4c23,1
train_2498,CCOc1ccccc1N,0
train_2500,O=C1NCCN1c1nccs1,1
train_2501,CC1CCC2(OC1)OC1CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C1C2C)OC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OC(C)C(O)C(O)C1O,0
train_2502,OC1C(O)c2c(Cl)c3ccccc3cc2-c2ccccc12,0
train_2503,Oc1cc2cccc3ccc4ccc(c1c4c23)[N+](=O)[O-],1
train_2504,[O-][N+](=O)c1ccc(/C=N/c2snc3c(Cl)cc(Cl)cc23)cc1,1
train_2505,OCc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],0
train_2506,N#CC(=C(C#N)C#N)C#N,0
train_2507,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,1
train_2508,C/C/1=C/CCC(=C)[C@@H]2CC(C)(C)[C@@H]2CC1,0
train_2509,OC1C(O)c2c3ccccc3cc3ccc4cccc1c4c23,1
train_2511,Nc1ccc(N=Nc2cccc(c2)N=Nc2ccc(N)cc2N)c(N)c1,1
train_2512,CC(=O)C(Cl)(Cl)Cl,1
train_2513,Cc1cc(O)c(cc1Sc1cc(c(O)cc1C)C(C)(C)C)C(C)(C)C,0
train_2514,NC1c2ccccc2-c2ccccc12,0
train_2515,Cc1c[nH]cn1,0
train_2516,CCCC[C@@H](CC)CN,0
train_2517,C([C@H]1CO1)c1ccc(Cc2ccccc2)cc1,1
train_2518,NS(=O)(=O)c1cc2c(NC=NS2(=O)=O)cc1Cl,0
train_2519,O1[C@@H]2[C@H]1c1c(-c3ccccc23)c2ccccc2c2ccccc12,1
train_2520,CC1(C)[C@@H]2CC[C@@H](C2)C1=C,0
train_2521,CC(C)[C@@H]1CC[C@@H](C)CC1=O,1
train_2522,CC(=O)Nc1ccc2cccnc2c1,1
train_2523,O[C@@H]1Cc2cc3cccc4ccc5ccc1c2c5c34,1
train_2524,CC(C)CC[C@@H](C)Nc1ccc(N[C@H](C)CCC(C)C)cc1,0
train_2525,CC(=O)Nc1snc2ccc(Cl)cc12,1
train_2526,OC(=O)c1cc(Cl)cc(Cl)c1,0
train_2527,ClC(=C)C=C,0
train_2528,Cc1ccc(cc1)S(=O)(=O)OCC1CO1,1
train_2529,C/C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C(=O)CCC1(C)C)/C=C/C=C(\C)/C=C/C1=C(C)C(=O)CCC1(C)C,0
train_2530,Cc1ccc(cc1[N+](=O)[O-])N=[N+]([O-])c1ccc(C)c(c1)[N+](=O)[O-],0
train_2531,Nc1ccc(cc1)c1ccc(cc1)c1ccc(cc1)c1ccc(N)cc1,0
train_2532,CS(=O)(=O)OCCCNCCCOS(=O)(=O)C,1
train_2533,COc1nsc2ccc(cc12)[N+](=O)[O-],1
train_2534,C=CC=C,1
train_2535,Cc1ccc(c(c1)[N+](=O)[O-])[N+](=O)[O-],1
train_2536,CC(=O)CC(C)(C)NC(=O)C=C,0
train_2539,COc1cc(CNC(=O)C(C)Br)ccc1O,1
train_2540,CN1CSC(=S)N(C)C1,1
train_2541,Cc1c(cccc1[N+](=O)[O-])N=[N+]([O-])c1cccc(c1C)[N+](=O)[O-],0
train_2542,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,0
train_2543,C=CCN(CC=C)N=O,1
train_2544,OCc1ccc(F)cc1,0
train_2545,COc1cc(Cl)c(OC)cc1Cl,1
train_2546,CN(C)CCN(C)C,0
train_2547,Oc1c(Br)cc(cc1Br)C1(OS(=O)(=O)c2c(Br)c(Br)c(Br)c(Br)c12)c1cc(Br)c(O)c(Br)c1,0
train_2548,NCC(=O)Nc1ccccc1,1
train_2549,O[C@H]1C=Cc2c(ccc3c4C=Cc5cccc(cc23)c45)[C@@H]1O,1
train_2550,N#Cc1cccc(c1)C#N,0
train_2551,O(c1ccccc1)c1ccccc1,0
train_2552,[O-][N+](=O)c1ccc2[nH]ccc2c1,1
train_2553,CC(C)CC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0
train_2554,Nc1ccc(cc1)c1ccc(N)c(c1)[N+](=O)[O-],1
train_2555,Cc1c(cccc1N=C=O)N=C=O,1
train_2556,OCc1ccc2ccc3cccc4ccc1c2c34,1
train_2557,ClCc1cccc2cc3ccc4cccc5ccc(c12)c3c45,1
train_2558,c1ccc2cc3c(ccc4ccccc34)cc2c1,1
train_2559,[O-][N+](=O)c1cccc2c(cc3ccccc3c12)[N+](=O)[O-],1
train_2560,OCCNc1ccc(cc1)N=Nc1ccc(cc1)N(CCO)CCO,0
train_2561,Cc1ccc(cc1)C(C)(C)O,0
train_2562,Nc1nc(NO)c2ncn(C3OC(CO)C(O)C3O)c2n1,1
train_2563,OS(=O)(=O)c1ccc(cc1)[N+](=O)[O-],0
train_2564,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,0
train_2565,ClCc1ccccn1,1
train_2566,O1C2C1c1c3c2cccc3cc2ccc3ccccc3c12,1
train_2567,CC(=O)/C=C\c1ccccc1,1
train_2568,CCc1ccccc1NC(=O)c1csc(c1)[N+](=O)[O-],1
